Unnamed: 0,name,business_status,geometry/location/lat,geometry/location/lng,vicinity,place_id,skills,team_size,availability,open_status_throughout_week,open_day,open_hour_monday_start,open_hour_monday_end,open_hour_tuesday_start,open_hour_tuesday_end,open_hour_wednesday_start,open_hour_wednesday_end,open_hour_thursday_start,open_hour_thursday_end,open_hour_friday_start,open_hour_friday_end,open_hour_saturday_start,open_hour_saturday_end,open_hour_sunday_start,open_hour_sunday_end
315,Freiwillige Feuerwehr Gemeinde Namborn - Löschbezirk Baltersweiler,OPERATIONAL,49.4942325,7.1655086,"Bahnhofstraße 9, Namborn",ChIJp9DEr0zrlUcR-a0Lo-I7yMM,"['firefighting', 'technical rescue']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Sunday,00:00,23:59,00:00,15:00,12:00,21:00,00:00,23:59,00:00,23:59,01:00,23:59,00:00,15:00
316,Freiwillige Feuerwehr Berschweiler,OPERATIONAL,49.4318519,7.0325729,Marpingen,ChIJG0-3eiq8lUcRGX6CG0f4lM8,"['hazardous materials', 'emergency medical', 'firefighting']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,00:00,21:00,00:00,18:00,00:00,19:00,00:00,23:59,19:00,21:00,17:00,23:59,00:00,18:00
317,Freiwillige Feuerwehr Urexweiler,OPERATIONAL,49.4294934,7.074778599999999,"Am Kirchhübel, Marpingen",ChIJXYmcu_6-lUcRSwrukHXvcnU,"['firefighting', 'emergency medical', 'technical rescue', 'hazardous materials']",2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,19:00,13:00,04:00,23:59,17:00,00:00,00:00,23:59,00:00,21:00,00:00,23:59,00:00,22:00
318,Feuerwehr Marpingen,OPERATIONAL,49.45383440000001,7.058480599999999,"Alsweilerstraße 30, Marpingen",ChIJudBeEGu-lUcR1L0L8gHz0Ww,"['firefighting', 'emergency medical', 'technical rescue']",2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
319,Freiwillige Feuerwehr Alsweiler,OPERATIONAL,49.47406640000001,7.065875699999999,"Brunnenstraße 24, Marpingen",ChIJY9aa6CG-lUcRd3rnS3myChU,"['technical rescue', 'emergency medical', 'firefighting']",8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,00:00,23:00,19:00,23:59,03:00,06:00,00:00,23:59,19:00,00:00,00:00,23:59,10:00,23:59
320,Freiwillige Feuerwehr Namborn LBZ-Mitte,OPERATIONAL,49.5124414,7.160112,"Furschweilerstraße 13, Namborn",ChIJUyqnkSnrlUcRL_Ox1XQVAhE,['technical rescue'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
321,Freiwillige Feuerwehr Urweiler,OPERATIONAL,49.4738935,7.178885699999999,"Kurhausstraße 5A, St. Wendel",ChIJ9eI5wJrqlUcR2CMXumQCsQQ,"['technical rescue', 'firefighting', 'emergency medical', 'hazardous materials']",10,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Monday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
322,Feuerwehrgerätehaus Osterbrücken,OPERATIONAL,49.4906949,7.265279899999999,"Berliner Weg 1, St. Wendel",ChIJOb-Ofu_plUcRrnOIoOdLB9I,"['hazardous materials', 'firefighting', 'technical rescue', 'emergency medical']",1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,00:00,23:59,14:00,00:00,13:00,23:59,23:00,22:00,04:00,19:00,07:00,23:59,21:00,23:59
323,Feuerwehr Schwarzenbach,OPERATIONAL,49.5959621,7.0167183,"Höhenstraße 49, Nonnweiler",ChIJdfgJlJKRlUcRs_n-Prx-BPU,"['hazardous materials', 'technical rescue', 'emergency medical']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,16:00,23:59,19:00,23:59,00:00,23:59,01:00,18:00,20:00,23:00,00:00,23:59,00:00,23:59
324,Feuerwehrgerätehaus,OPERATIONAL,49.2104947,7.475821400000001,"Bahnhofstraße 3, Walshausen",ChIJ6wq_LQLWlUcRo2HAqROCCrM,"['emergency medical', 'firefighting', 'hazardous materials']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,16:00,23:59,21:00,17:00,00:00,19:00,07:00,19:00,00:00,23:59,00:00,14:00,00:00,23:59
325,Feuerwehr St.Wendel - Kreisstadt,OPERATIONAL,49.46793,7.16998,"Schloßstraße 2, St. Wendel",ChIJH3V3-CDAlUcRXqb1008j8T4,"['emergency medical', 'hazardous materials']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
326,Freiwillige Feuerwehr Werschweiler,OPERATIONAL,49.450648,7.2280505,"Auf d. Höh, St. Wendel",ChIJeYPiavHBlUcRsbXOxg4dNq4,"['technical rescue', 'emergency medical', 'hazardous materials', 'firefighting']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Friday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
327,Löschbezirk Mittleres Ostertal,OPERATIONAL,49.47254179999999,7.255125499999999,"Eichsfelder Weg, St. Wendel",ChIJJz7F-PzplUcRGVcJvtafhU8,['emergency medical'],1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
328,Freiwillige Feuerwehr Primstal,OPERATIONAL,49.5333451,6.977021300000001,"Johannisstraße 14, Nonnweiler",ChIJVW0Utm2XlUcRItBNw6TwsNM,['firefighting'],6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
329,Freiwillige Feuerwehr Braunshausen,OPERATIONAL,49.5838601,6.9914334,"Schwalbenweg 3, Nonnweiler",ChIJD44UDZWQlUcRPeBq1U6T4w4,"['firefighting', 'emergency medical', 'hazardous materials', 'technical rescue']",4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
330,Jugendfeuerwehr Otzenhausen,OPERATIONAL,49.60502109999999,6.995321199999999,"Ringwallstraße 8, Nonnweiler",ChIJnUoa7WGQlUcRUO69vTSrTtE,"['emergency medical', 'firefighting', 'hazardous materials']",6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
331,Einziger Überflurhydrant Sitzerath,OPERATIONAL,49.6040407,6.918965999999999,Nonnweiler,ChIJYSZYbp2blUcRTuBoqsiqDy0,"['emergency medical', 'hazardous materials', 'technical rescue']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
332,Feuerwache,OPERATIONAL,49.66212179999999,6.9501725,"Raiffeisenstraße 5, Hermeskeil",ChIJJeiZqiSFlUcRp9_e2UXp8uI,"['firefighting', 'technical rescue', 'hazardous materials', 'emergency medical']",5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Saturday,11:00,23:59,15:00,14:00,00:00,23:59,10:00,15:00,00:00,19:00,12:00,23:59,00:00,00:00
333,Freiwillige Feuerwehr Herschweiler Pettersheim,OPERATIONAL,49.4773575,7.342755399999999,"Friedhofstraße, Herschweiler-Pettersheim",ChIJ-TB4vtjplUcR3q2-4WVTHjc,['hazardous materials'],5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Thursday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
334,Feuerwehr Albessen,OPERATIONAL,49.51645329999999,7.3317251,"Kirchweg 1, Albessen",ChIJwUVSXynplUcRS0CfmZ77mf4,"['technical rescue', 'emergency medical']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
335,Freiwillige Feuerwehr Glan-Münchweiler,OPERATIONAL,49.46925760000001,7.444609799999999,"Bahnhofstraße 9, Glan-Münchweiler",ChIJNRSaIkvnlUcRmdbACdCN3oY,['firefighting'],2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,09:00,22:00,17:00,23:59,00:00,23:59,00:00,22:00,00:00,23:59,14:00,23:59,14:00,15:00
336,Freiwillige Feuerwehr Reichenbach-Steegen,OPERATIONAL,49.50346039999999,7.536101899999999,"Albersbacher Str. 3b, Reichenbach-Steegen",ChIJh5Yv4L7hlUcR4naELKKu8wc,"['firefighting', 'emergency medical']",4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
337,Freiwillige Feuerwehr Löschbezirk Bergweiler-Sotzweiler,OPERATIONAL,49.47353589999999,6.995448199999999,"Sotzweilerstraße 3, Tholey",ChIJh8ekyIO9lUcRKHIATJwz3fU,"['emergency medical', 'hazardous materials', 'firefighting', 'technical rescue']",2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Thursday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
338,FFW Steinberg - Deckenhardt,OPERATIONAL,49.5408038,7.1227724,"Floriansweg 1, Oberthal",ChIJX3LD05GUlUcRAWfcWmWBeaU,"['firefighting', 'emergency medical', 'hazardous materials']",6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
339,Förderkreis der Freiwilligen Feuerwehr Winterbach,OPERATIONAL,49.2938385,7.458755399999998,"Wiesenstraße 5, Winterbach (Pfalz)",ChIJHbkc6C7YlUcRmO48plLuGFA,['emergency medical'],10,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,12:00,23:00,00:00,21:00,01:00,23:59,00:00,00:00,00:00,23:59,00:00,23:59,00:00,22:00
340,Freiwillige Feuerwehr St. Wendel Kernstadt,OPERATIONAL,49.4617059,7.166084799999998,"St.Floriansweg 4, St. Wendel",ChIJ492YZyLAlUcRDHKGjb9NS48,"['emergency medical', 'hazardous materials']",5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,00:00,23:59,00:00,23:59,00:00,15:00,05:00,15:00,00:00,18:00,19:00,09:00,00:00,23:00
341,Feuerwehr Überroth,OPERATIONAL,49.49984380000001,6.943763499999999,"Ahornweg 1, Tholey",ChIJyc2cu9GZlUcR73ydwOGAPjQ,"['firefighting', 'emergency medical', 'technical rescue']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
342,Freiwillige Feuerwehr Tholey Löschbezirk Theley,OPERATIONAL,49.5029924,7.0145548,"Gewerbegebiet Keltenweg 1, Tholey",ChIJ34nYOmuWlUcRvXfvicBEjKw,"['technical rescue', 'emergency medical', 'firefighting', 'hazardous materials']",5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
